Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_verbose,Logcat_info,Logcat_debug,Logcat_error,Logcat_warning,Logcat_total,Process_total,Category,Family
112637,39360,9928,58808,87992,43476,30206,24922,5283,14,1,8,1,4,41,39,13,47,3,0,1,339,178,14,0,0,0,0,0,0,8,2,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,208,248,22,0,0,0,9,234,48,0,16,0,0,0,33,0,0,0,0,0,9,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,65,0,8,12128,83,21522,179,5,3,254,835,2404,4898,3540,11931,190,Trojan,lotoor
86467,6196,10540,69204,111696,7124,32112,25383,6728,165,5,9,3,4,37,36,22,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,0,2,1,0,0,0,0,71,7,7,1,0,0,4,5,4,8,10,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,142,93,2,2,0,0,0,0,0,0,4,0,1,3918,30,24356,41,8,2,2811,3626,678,1782,113,9010,190,Trojan,mytrackp
75101,5980,10580,60980,94584,6184,27020,20022,6997,94,3,7,2,4,32,32,18,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,1,1,0,0,0,0,65,6,6,1,0,0,3,6,3,6,8,0,30,30,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,130,85,1,2,0,0,0,0,0,0,3,0,1,3342,28,17184,32,9,1,1798,2499,755,119,3871,9042,190,Trojan,mytrackp
66961,3744,10776,53772,98500,6392,21595,16850,4744,150,8,6,3,2,14,36,6,24,0,0,0,76,29,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,54,54,52,50,68,52,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1278,12,5334,16,3,0,2944,656,2692,118,3119,9529,193,Trojan,autoins
55382,15004,9428,24380,76200,21328,14384,12146,2237,16,1,4,1,2,8,26,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,4302,30,2466,36,2,0,2545,783,152,5624,2064,11168,190,Trojan,autosms
44398,5272,11992,28212,92744,8488,14248,12600,1647,9,1,4,1,2,9,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,6005,59,5420,74,2,0,1932,4068,751,7284,99,14134,190,Trojan,boogr
73654,5256,10604,60792,102552,5340,25058,19823,5234,92,3,7,2,4,31,33,19,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0,1,1,0,0,0,0,67,7,7,1,0,0,3,6,3,6,10,0,30,30,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,134,87,1,1,0,0,0,0,0,0,3,0,1,2977,24,16495,27,9,1,3577,1655,2667,673,110,8682,191,Trojan,mytrackp
89099,17064,10620,60980,87836,20384,46865,39615,7249,172,16,6,2,4,37,38,35,53,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,748,4363,286,2369,2063,9829,193,Trojan,styricka
115952,34440,10536,67908,104832,39940,33911,28110,5800,234,8,8,5,4,37,43,10,40,3,0,1,69,23,1,0,0,0,0,0,0,1,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,20,19,0,6,39,39,48,46,57,46,0,0,4,0,5,0,0,0,0,0,1,0,0,2,2,0,0,2,0,0,6,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,18,0,1,1278,12,5268,14,3,0,121,788,2721,2765,3456,9851,192,Trojan,autoins
92798,18412,10588,60880,105780,23144,25469,18240,7228,107,6,5,2,4,29,34,14,57,2,0,0,10,8,0,0,0,0,0,0,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,155,123,21,6,0,0,16,2,0,0,0,0,0,0,4,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,36465,85,9931,99,3,0,3414,676,2178,258,1690,8216,191,Trojan,gappusin
74746,5752,10584,61124,97688,5888,26967,20242,6724,91,2,7,2,4,28,32,19,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,1,1,0,0,0,0,64,6,6,1,0,0,3,5,3,6,8,0,30,30,6,6,5,0,4,2,0,0,0,0,0,0,0,4,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,128,84,1,2,0,0,0,0,0,0,3,0,1,3877,36,18419,41,8,1,2652,1892,3486,612,102,8744,191,Trojan,mytrackp
84569,33824,10756,37708,110124,36648,20079,16845,3233,16,1,5,1,4,20,30,7,28,0,0,2,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,52,0,0,0,52,0,0,0,0,0,0,0,78,26,0,0,0,200,175,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,26,0,0,0,0,3,0,5334,105,6857,7190,2681,22167,193,Trojan,autoins
31839,2168,12716,24880,77032,2180,8945,4918,4026,0,0,4,0,2,2,23,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,2,0,2632,1554,2040,3387,140,9753,194,Trojan,mobtes
48009,6460,11912,31784,93448,9328,17763,13719,4043,108,6,5,2,2,14,27,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,2,0,598,1376,1381,146,2284,5785,194,Trojan,styricka
94939,4572,10604,81872,107284,4696,28482,21300,7182,217,27,7,2,3,27,35,18,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0,1,1,0,0,0,0,62,6,6,1,0,0,3,6,3,6,7,0,30,30,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,124,82,1,2,0,0,0,0,0,0,3,0,1,2977,24,16570,27,9,1,1755,116,3721,2755,671,9018,192,Trojan,mytrackp
62731,19228,11624,35352,73216,19600,12091,9311,2779,14,1,5,1,4,24,37,11,35,0,0,1,381,223,18,0,0,0,0,0,0,12,2,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,286,322,21,0,0,0,11,295,54,0,24,0,0,0,44,0,0,0,0,0,13,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,18,288,0,0,0,0,0,0,0,0,97,0,12,15456,111,27470,224,4,3,4281,5966,1036,320,2741,14344,189,Trojan,lotoor
46102,4480,11132,35344,90656,4496,22467,19367,3099,20,2,6,2,2,11,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,11,0,0,0,0,3,0,4733,735,2276,110,3638,11492,191,Trojan,smsagent
86913,4388,10684,69072,99528,9676,24629,18520,6108,196,7,6,3,2,17,37,7,28,0,0,0,78,30,0,0,0,0,0,0,0,0,1,0,4,0,6,28,0,0,0,10,0,0,0,18,18,0,0,10,0,0,0,0,0,0,0,0,62,62,80,68,75,59,0,0,6,0,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,1,1124,12,5174,12,3,0,117,2104,3539,2647,575,8982,190,Trojan,autoins
79429,4916,10588,66632,97856,5100,27796,21336,6459,171,2,10,3,4,37,34,21,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,2,1,0,0,0,0,74,9,9,1,0,0,5,7,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,148,96,2,4,0,0,0,0,0,0,4,0,1,3918,30,24388,41,7,1,2583,107,1603,3562,645,8500,192,Trojan,mytrackp
47838,4880,10920,35468,96696,4932,14568,12093,2474,9,1,4,1,2,9,28,4,18,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,654,394,104,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,13,266085,487,52506,448,2,0,120,8589,2026,3121,566,14422,191,Trojan,gappusin
131665,44028,10532,69544,106500,51000,49972,42783,7188,235,10,5,2,4,58,43,66,63,2,0,8,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,9,0,2,2559,11,1515,22,3,0,778,251,2478,4587,5911,14005,191,Trojan,styricka
110399,38516,9924,58760,85052,42588,30068,24738,5329,14,1,8,1,4,41,38,13,47,3,0,1,396,212,17,0,0,0,0,0,0,10,2,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,260,310,22,0,0,0,11,286,50,0,20,0,0,0,41,0,0,0,0,0,11,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,18,242,0,0,0,0,0,0,0,0,81,0,10,14684,101,25646,211,4,3,1016,2744,4236,308,6273,14577,193,Trojan,lotoor
82190,5912,10580,67080,103992,6044,27697,20998,6698,162,3,9,3,4,32,34,21,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,0,2,1,0,0,0,0,75,9,9,1,0,0,5,7,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,150,97,2,4,0,0,0,0,0,0,4,0,1,3918,30,24179,40,8,1,3323,2517,659,153,1680,8332,193,Trojan,mytrackp
101457,11652,10524,75820,105768,15464,31105,20311,10793,195,1,6,3,2,20,36,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,117,10,0,10,39,63,15,15,0,15,10,10,100,27,0,0,0,39,78,15,8,3,3,61,463,38,14,0,0,4,0,2,12,0,0,0,0,0,0,0,27,0,3,0,0,2,0,0,0,0,0,7,0,0,0,4,4,0,0,0,0,0,0,0,0,46,6,3,27252,156,25543,211,4,0,659,2416,4653,305,2855,10888,193,Trojan,gappusin
66313,4172,10704,52956,94536,6908,21703,16780,4922,146,4,6,3,2,19,33,6,24,0,0,0,77,29,0,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,54,54,52,50,68,53,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1201,12,5210,13,3,0,3140,117,3608,640,2479,9984,192,Trojan,autoins
87039,34624,11168,41560,88280,36136,18951,15410,3540,14,1,8,1,4,44,41,12,44,4,0,1,353,190,15,0,0,0,0,0,0,9,2,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,232,277,20,0,0,0,10,260,45,0,18,0,0,0,42,0,0,0,0,0,10,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,18,216,0,0,0,0,0,0,0,0,73,0,9,12208,85,21122,173,4,3,2589,270,1089,3630,5953,13531,191,Trojan,lotoor
91623,5112,10616,77664,96668,5244,25761,20764,4996,145,13,7,2,4,30,34,19,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0,1,1,0,0,0,0,62,6,6,1,0,0,3,5,3,6,8,0,30,30,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,124,80,1,2,0,0,0,0,0,0,3,0,1,2612,20,15912,22,9,1,1708,2263,532,1042,107,5652,191,Trojan,mytrackp
113291,40460,9908,58700,85792,45068,30157,25097,5059,16,2,8,1,4,45,39,12,45,3,0,1,327,173,16,0,0,0,0,0,0,8,1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,208,248,22,0,0,0,9,234,40,0,16,0,0,0,30,0,0,0,0,0,10,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,18,194,0,0,0,0,0,0,0,0,66,0,8,13016,87,22432,177,5,3,1115,2576,4913,245,3582,12431,192,Trojan,lotoor
69011,5392,10708,51908,101608,9368,21388,16889,4498,107,8,5,2,2,14,37,6,24,0,0,0,72,25,0,0,0,0,0,0,0,0,2,0,4,0,6,36,0,0,0,12,0,0,0,24,24,0,0,12,0,0,0,0,0,0,0,0,49,49,86,67,65,53,0,0,6,0,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,1318,13,5956,15,3,0,751,3084,2043,2806,115,8799,192,Trojan,autoins
51140,2804,10716,38160,94536,6440,23057,18152,4904,79,4,6,3,2,11,31,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,6,6,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1416,11,2683,35,2,0,1894,2326,654,115,1428,6417,189,Trojan,gappusin
73095,5196,10568,59288,105836,5336,22907,19724,3182,127,8,7,2,4,24,32,17,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0,1,1,0,0,0,0,66,6,6,1,0,0,3,6,3,6,8,2,30,30,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,132,86,1,1,0,0,0,0,0,0,3,0,1,2977,24,17025,35,9,1,782,1766,2713,107,3309,8677,189,Trojan,mytrackp
71765,10980,10616,49088,96208,15980,31044,25380,5663,220,4,5,2,4,30,34,9,35,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,1,1788,8,803,8,3,0,428,118,1535,1094,7526,10701,193,Trojan,styricka
68255,4468,10576,56304,94892,4604,24643,18584,6058,89,2,8,2,4,29,32,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,0,2,1,0,0,0,0,53,10,10,1,0,0,5,8,3,6,8,0,30,30,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,106,73,2,4,0,0,0,0,0,0,3,0,1,3342,28,17158,32,9,1,1137,1985,106,559,2398,6185,191,Trojan,mytrackp
57790,1880,10588,45608,96068,5164,21235,17012,4222,113,2,8,2,2,25,39,27,80,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,11,16,0,16,5,0,4,4,2,6,0,0,5,0,0,5,0,8,16,42,2,1,1,0,0,6,4,4,1,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,1,604,9,7546,112,5,3,578,2088,2923,184,2168,7941,193,Trojan,hyspu
107335,40024,9932,53832,86652,44552,29913,24825,5087,16,2,7,1,4,34,37,12,44,3,0,1,285,151,14,0,0,0,0,0,0,7,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,147,147,10,0,0,0,7,182,32,0,14,0,0,0,27,0,0,0,0,0,8,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,9,154,0,0,0,0,0,0,0,0,57,0,7,11516,77,20293,168,3,2,248,2410,1053,4578,3083,11372,194,Trojan,lotoor
105488,43476,10004,48332,84952,47772,27227,22062,5164,14,1,8,1,4,44,38,10,42,4,0,1,291,153,14,0,0,0,0,0,0,7,3,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,168,189,22,0,0,0,7,201,30,0,14,0,0,0,18,0,0,0,0,0,8,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,18,168,0,0,0,0,0,0,0,0,57,0,7,0,0,0,0,4,3,3163,2301,1139,227,4272,11102,190,Trojan,lotoor
71346,4196,10620,57816,107932,4336,24775,19319,5455,83,3,7,2,4,30,33,18,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,1,1,0,0,0,0,61,6,6,1,0,0,3,5,3,6,8,0,30,30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,122,81,1,2,0,0,0,0,0,0,3,0,1,2612,20,15976,22,7,1,2561,1676,3571,638,111,8557,192,Trojan,mytrackp
41086,3268,12052,29892,94248,3284,11402,7940,3461,54,7,6,2,2,9,29,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,1362,1866,218,655,2489,6590,191,Trojan,smsagent
54057,2432,10860,41364,93852,6136,26768,22228,4539,165,12,6,2,2,22,37,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,2465,3850,276,2812,802,10205,191,Trojan,styricka
111492,44196,9916,54240,87364,47720,30083,24312,5770,14,1,8,1,4,42,38,12,45,3,0,1,324,188,16,0,0,0,0,0,0,10,1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,260,310,22,0,0,0,9,234,46,0,20,0,0,0,31,0,0,0,0,0,11,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,18,240,0,0,0,0,0,0,0,0,81,0,10,15088,102,26238,210,4,3,2567,1135,6051,3826,285,13864,192,Trojan,lotoor
62970,3940,11016,46568,91900,8180,20766,15948,4817,137,5,5,2,2,11,32,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,165,60,60,18,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,10656,69,9059,83,3,0,287,2526,3786,711,1778,9088,190,Trojan,<unknown>
76224,5472,10528,62884,98552,5640,27352,20135,7216,132,2,9,3,4,32,35,19,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2,0,2,1,0,0,0,0,68,6,6,1,0,0,4,5,4,8,8,2,45,45,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,136,90,2,2,0,0,0,0,0,0,4,0,1,3918,30,24404,39,8,2,2063,114,3616,2434,711,8938,194,Trojan,mytrackp
40597,4572,12128,28748,91368,4584,11164,7146,4017,16,3,5,1,2,8,28,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2473,1600,1502,165,647,6387,190,Trojan,smsagent
54417,6996,10216,40656,82616,7028,22719,18690,4028,42,2,6,2,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,5,0,0,0,0,2,0,3929,754,2768,129,2517,10097,195,Trojan,autoins
