Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_sendStickyBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_info,Logcat_warning,Logcat_error,Logcat_verbose,Logcat_total,Process_total,Category,Family
34100,1876,13460,26372,81128,1892,9052,4966,4085,0,0,2,0,2,2,24,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,144,2364,823,1266,2663,7260,189,Adware,dowgin
23773,8740,10788,5608,67776,8744,7888,6242,1645,0,0,3,0,9,4,24,2,10,0,0,0,0,49,38,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,10,0,0,0,3,0,2,2,5,7,0,0,3,6,0,0,21,0,127,257,15,44,0,0,58,196,70,138,11,0,0,0,3,0,0,0,0,17,0,0,0,2,0,0,0,20,0,0,26,40,8,2,0,0,0,0,4,42,0,0,0,0,0,0,0,0,45,23,20,1124,8,2443,10,3,1,4019,96,2496,1318,8825,16754,190,Adware,shedun
110056,18064,8028,77268,83736,19124,67070,59457,7612,129,3,6,2,6,61,47,24,67,3,7,1,0,0,0,2,0,0,0,1,0,6,4,5,1,0,0,0,1,0,50,0,0,14,17,0,4,4,31,35,0,0,17,0,0,0,3,0,45,58,0,2,23,23,238,130,5,0,0,1,4,0,2,0,0,0,0,0,5,0,0,21,1,2,2,4,0,0,2,48,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,50,0,2,48370,93,16214,140,3,1,114,3356,4420,2316,809,11015,193,Adware,adcolony
56496,6520,12460,44704,71028,6528,12909,7207,5701,0,0,5,1,2,2,24,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,62,1,0,1,19,19,0,0,59,59,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,16,20,0,5,20,10,0,20,0,0,0,0,0,0,0,2,2,0,0,0,0,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,6,15983,154,28133,195,5,0,186,595,1969,4288,1951,8989,190,Adware,dowgin
48209,7132,11356,34408,84184,7180,15351,11506,3844,37,3,6,2,2,13,29,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,6,4746,26,3146,32,2,0,2874,2742,115,2323,681,8735,192,Adware,mobidash
35241,6892,10736,18792,74932,6904,7494,4741,2752,8,0,7,1,2,5,25,3,12,0,0,0,0,153,52,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,3,0,2,2,5,7,0,0,3,9,0,0,24,0,96,192,8,48,0,0,61,116,107,102,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,23,0,0,27,46,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,50,46,23,560,8,3474,11,4,3,3037,4417,1269,3717,158,12598,194,Adware,shedun
105894,41820,10760,51304,100024,43892,27710,22648,5061,9,1,7,1,4,33,36,11,44,4,0,1,0,0,0,46,0,0,16,0,0,15,13,0,0,0,0,0,30,0,140,0,0,0,36,0,0,0,105,105,0,0,34,16,0,0,26,0,289,290,2,0,215,215,410,216,64,58,30,15,25,0,13,0,0,0,0,30,31,0,0,2,2,0,0,30,0,0,30,5533,619,587,0,0,0,0,0,270,0,0,0,0,0,0,0,0,82,20,15,502262,380,12670,208,3,2,308,2780,3950,2972,1541,11551,192,Adware,shedun
46658,3896,11012,34416,92132,4820,17296,13919,3376,46,2,5,1,2,9,26,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,12,0,0,0,0,2,0,722,3405,368,2056,3720,10271,195,Adware,adend
48004,4988,10852,37236,90308,5004,20873,13961,6911,31,1,4,1,2,36,29,7,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,8037,30,3542,34,2,0,116,2469,1706,965,2170,7426,191,Adware,airpush
131895,31760,10516,79912,132752,33352,30802,19982,10819,21,1,6,1,6,31,39,19,79,4,3,0,0,18,6,1,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,55,72,0,2,102,102,249,286,0,0,0,6,12,4,0,0,0,0,0,0,4,0,0,8,4,4,0,4,0,0,2,332,12,12,0,0,0,0,30,0,0,0,0,0,0,0,0,0,12,0,2,144576,166,15526,144,4,1,2032,1566,3304,120,633,7655,192,Adware,airpush
93954,33444,10720,49816,109500,35164,19801,16424,3376,9,0,7,1,4,26,34,14,45,3,0,1,0,0,0,49,0,0,18,0,0,13,11,0,0,0,0,0,0,0,99,0,0,0,30,0,0,0,70,71,0,0,30,18,0,0,24,0,210,200,0,0,143,143,127,67,26,12,0,0,12,0,6,0,0,0,0,0,18,0,0,0,0,0,0,26,0,0,13,0,10,10,0,0,0,0,0,225,0,0,0,0,0,0,0,0,74,24,13,0,0,60,1,2,1,3815,916,3091,3060,185,11067,194,Adware,shedun
44387,6880,12012,30352,101332,6900,14322,12608,1713,7,1,5,1,2,16,30,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,14,0,0,0,12,14,0,0,14,0,0,0,11,0,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,14,69085,374,55277,376,2,2,7048,3349,103,2059,745,13304,193,Adware,airpush
117510,32976,10704,66472,112200,34228,28935,23487,5447,32,1,5,1,6,41,35,12,49,4,0,1,0,0,0,4,0,0,4,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,138,177,2,8,255,255,231,340,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,5,552,37,37,0,0,0,0,64,4,0,0,0,0,0,0,0,0,41,0,5,27398,68,10850,133,2,1,2627,280,856,3381,2715,9859,194,Adware,adflex
220775,13960,10364,198032,77080,14608,46802,37302,9499,122,1,4,1,6,39,38,19,76,3,8,1,0,0,0,0,0,2,10,0,0,10,2,3,1,0,0,0,4,0,132,0,4,5,6,0,11,11,26,128,14,14,9,0,0,0,2,0,65,103,2,4,25,26,804,2666,0,0,0,0,50,0,0,18,0,0,5,0,7,0,1,12,9,1,0,3,0,0,0,2,27,27,0,0,1,0,0,2,0,0,0,0,0,0,0,0,16,0,1,294826,510,78194,484,4,0,207,1545,1295,2545,791,6383,191,Adware,mobidash
61753,1836,10752,53336,91632,1848,27679,21525,6153,212,16,18,14,2,39,41,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,42,0,0,0,1,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,28,0,0,0,14,0,27,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,14,0,1,0,0,4140,69,2,1,881,3210,289,3771,2709,10860,193,Adware,inoco
42213,5188,11264,30040,90608,5200,21356,17033,4322,5,1,5,1,2,16,27,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,13,0,0,0,0,3,0,6615,2258,719,223,4704,14519,192,Adware,dowgin
48838,5392,11276,36204,86956,5412,15705,12294,3410,74,6,8,4,2,19,30,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,5,4701,25,3166,32,2,0,2836,888,2717,1948,115,8504,190,Adware,mobidash
180111,15120,10464,157800,90520,15784,74287,67608,6678,343,8,15,9,6,66,43,27,102,4,24,0,0,18,9,0,0,0,0,0,0,13,38,12,0,0,0,0,0,0,51,15,0,30,1,0,2,2,50,52,0,0,1,0,0,1,0,0,48,70,0,24,0,0,460,311,0,0,0,0,36,18,0,0,0,0,1,0,12,0,0,47,27,0,0,2,0,0,0,54,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,23,0,1,104969,329,74219,388,5,0,589,1193,2434,2062,123,6401,200,Adware,airpush
95609,32852,9980,49404,93660,37288,21120,13586,7533,23,2,6,2,4,23,38,11,42,4,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,0,0,0,4,0,6,0,0,0,4,0,4,2,0,2,0,0,2,5,0,0,18,0,48,44,22,10,126,126,4,4,20,30,0,22,8,4,4,0,0,0,0,0,4,0,0,10,0,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,4,35751,166,21992,208,7,1,258,2703,1102,5344,1996,11403,193,Adware,kuguo
103507,35056,10644,53564,105448,39716,26857,22091,4765,82,4,6,2,4,42,35,10,39,3,0,2,0,0,0,0,0,0,0,0,0,13,9,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,66,0,168,167,17,0,0,0,41,41,112,150,0,0,22,0,11,0,0,0,0,50,25,0,0,25,0,54,0,26,0,0,0,0,0,0,0,0,0,0,8,266,0,0,0,0,0,0,0,0,51,0,13,4944,72,23178,256,5,3,3589,4744,1137,3038,461,12969,192,Adware,zdtad
40551,4196,11036,29776,93240,4212,22482,14534,7947,13,1,6,1,2,9,27,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,2,0,2692,1095,3661,8556,113,16117,192,Adware,shedun
21072,9424,10548,3940,60920,9564,5227,3621,1605,0,0,4,0,2,4,22,3,14,0,0,0,0,176,60,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,12,0,0,0,4,0,3,3,5,8,0,0,4,4,0,0,29,0,108,219,17,52,0,0,72,226,125,124,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,26,0,0,30,52,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,56,53,26,1124,8,2447,10,3,2,3951,3878,1093,119,3211,12252,194,Adware,shedun
32339,2472,7940,22500,65092,2484,5350,3748,1601,0,0,2,0,2,2,24,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,0,0,0,0,2,0,109,2632,2718,3810,1114,10383,197,Adware,baiduprotect
30530,1916,12788,23304,76868,1928,8940,4746,4193,0,0,2,0,2,2,23,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1382,4806,2781,3348,109,12426,192,Adware,inoco
50966,6548,10796,37956,97368,6564,22261,14592,7668,69,1,5,2,2,25,32,7,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,2402,12,1294,14,2,0,1832,107,3573,4629,2399,12540,190,Adware,airpush
90211,21028,9300,56932,93984,21044,49356,44049,5306,17,3,5,2,2,14,29,7,29,0,0,0,0,0,0,4,0,5,9,14,0,10,0,0,0,0,0,0,10,0,26,0,0,0,13,0,10,10,3,13,0,0,13,0,0,0,5,0,122,150,21,14,335,334,83,136,3,6,0,9,0,0,0,0,0,0,0,0,9,0,0,26,23,6,0,18,0,0,10,684,18,18,0,0,0,0,42,0,0,0,0,0,0,0,0,0,62,2,5,2626680,2035,67525,1281,4,3,807,118,3186,2723,6270,13104,190,Adware,kuguo
54602,7796,10808,37380,102684,8176,22205,17657,4547,7,1,4,1,6,17,28,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,24,332,332,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,12,0,0,0,0,4,0,4380,16198,3037,177,903,24695,192,Adware,dowgin
62853,2800,11016,51376,99560,4080,27461,22251,5209,91,4,8,3,2,13,33,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,20,0,0,0,11,4,0,0,0,0,11,22,0,8,16,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1979,20,3750,24,7,1,3083,210,771,1641,1937,7642,191,Adware,dowgin
31995,2220,14164,24508,78156,2228,8943,4853,4089,0,0,2,0,2,2,24,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,719,110,2238,1769,1408,6244,195,Adware,baiduprotect
39004,7336,10680,20720,78740,7468,6059,4519,1539,0,0,4,0,2,4,22,3,14,0,0,0,0,118,43,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,12,0,0,0,4,0,3,3,5,8,0,0,4,3,0,0,19,0,74,148,17,40,0,0,61,213,87,81,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,18,0,0,21,36,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,41,37,18,1124,8,2503,10,3,3,952,105,4967,3038,2699,11761,193,Adware,shedun
46228,3936,11908,34304,95056,4128,14384,11661,2722,9,1,5,2,2,10,30,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,6,6,0,6,0,0,6,0,0,0,33,0,0,0,27,4,0,0,0,0,50,58,0,32,52,26,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,7,42843,442,83440,537,6,1,2543,310,3498,633,2859,9843,192,Adware,dowgin
102130,6320,10740,88884,95532,6528,27962,21611,6350,191,5,9,5,2,23,35,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,678,0,53,24,0,24,11,0,13,13,21,41,12,12,11,0,0,0,0,0,0,0,0,6,44,44,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,44,44,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,3,0,116,1862,2500,699,6986,12163,194,Adware,kuguo
91846,39504,10892,41452,101556,41080,26706,22027,4678,9,1,7,1,4,34,36,10,42,4,0,1,0,0,0,33,0,0,11,0,0,10,10,0,6,0,0,0,9,0,108,0,0,0,31,0,0,0,77,77,0,0,31,11,0,0,10,0,200,190,2,0,0,0,54,41,28,8,0,0,8,0,9,0,0,0,0,0,11,0,0,3,2,0,0,20,0,0,10,14,11,11,0,0,0,0,0,204,0,0,0,0,0,0,0,0,63,18,10,1285,14,5359,16,3,1,2767,6043,2443,263,994,12510,191,Adware,shedun
80297,5808,10656,62868,105720,6036,35963,25021,10941,104,1,6,2,7,26,32,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,50,5,6,102,102,28,199,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,226,20,20,0,0,0,0,28,6,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,4,0,2124,631,111,4361,2317,9544,192,Adware,airpush
115532,23944,8548,61736,121976,25668,41263,34103,7159,48,3,6,2,4,41,37,13,53,2,3,1,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86,81,0,4,0,0,1110,604,56,0,0,31,72,5,23,0,0,0,22,0,28,0,0,31,1,0,0,20,0,0,0,0,0,0,0,0,0,0,4,40,0,0,6,8,0,0,0,0,56,0,5,172387,441,71245,477,3,0,2921,4506,2209,1086,114,10836,190,Adware,airpush
52760,5292,8760,35572,93744,5400,25280,21175,4104,8,1,4,1,3,14,30,7,29,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2580,43,3,1,997,1357,106,804,2218,5482,190,Adware,adflex
119455,17124,10792,96144,77288,17584,38616,30526,8089,73,2,6,2,4,35,39,9,34,3,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,27,3,4,0,0,616,308,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,1,2977719,2811,211965,2192,2,1,1323,1043,2427,1278,110,6181,195,Adware,mobidash
48266,4644,12112,33628,99020,6576,17434,14313,3121,34,2,4,1,2,11,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,25,0,0,0,1,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,34,0,0,0,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,17,0,12,0,0,3720,62,2,2,665,2535,5138,374,3847,12559,192,Adware,inoco
96707,36484,10728,49748,104848,38148,19611,16313,3297,9,0,7,1,4,30,35,15,47,3,0,1,0,0,0,38,0,0,15,0,0,15,13,0,0,0,0,0,0,0,108,0,0,0,30,0,0,0,78,78,0,0,30,15,0,0,27,0,240,227,0,0,165,165,158,83,27,12,0,0,12,0,6,0,0,0,0,0,15,0,0,0,0,0,0,30,0,0,15,0,9,9,0,0,0,0,0,160,0,0,0,0,0,0,0,0,75,24,15,0,0,0,0,2,2,171,2699,828,3637,5677,13012,194,Adware,shedun
50301,8676,11728,32636,100028,9448,17706,14763,2942,32,2,5,2,2,17,31,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,10,11997,56,5736,67,2,0,692,1379,1230,2737,115,6153,191,Adware,airpush
93192,37308,10788,44828,101164,39164,19389,16254,3134,9,1,7,1,4,33,35,14,45,4,0,1,0,0,0,45,0,0,17,0,0,14,12,0,0,0,0,0,0,0,116,0,0,0,34,0,0,0,82,82,0,0,34,17,0,0,28,0,232,219,0,0,154,154,138,75,30,12,0,0,12,0,8,0,0,0,0,0,17,0,0,0,0,0,0,28,0,0,14,0,12,12,0,0,0,0,0,160,0,0,0,0,0,0,0,0,79,25,14,84,2,140,3,2,1,2658,817,179,6252,3304,13210,191,Adware,shedun
139842,16876,11136,114352,77332,18108,47454,37869,9584,135,6,5,2,4,41,38,11,45,3,0,2,0,0,0,2,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,2,12,12,443,227,14,2,0,0,4,1,3,2,0,0,0,0,2,0,0,9,3,0,0,2,0,0,1,2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,4,0,1,2679363,2822,161712,1908,2,0,2940,198,619,2064,1806,7627,189,Adware,dowgin
