Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_error,Logcat_verbose,Logcat_warning,Logcat_debug,Logcat_info,Logcat_total,Process_total,Category,Family
90651,31016,10652,46592,114092,33600,21068,16861,4206,28,1,4,1,4,28,34,9,36,4,0,0,0,186,62,0,0,0,0,0,0,17,16,0,4,0,6,195,0,0,0,60,0,0,0,136,136,0,0,60,0,0,0,0,200,183,0,0,84,84,369,236,190,162,0,0,72,0,23,0,0,0,0,0,17,0,0,23,2,0,0,34,0,0,39,38,0,0,0,0,0,0,0,0,0,0,0,0,116,0,17,0,0,0,0,2,0,1930,750,2363,145,1581,6769,193,Riskware,smsreg
56893,7876,10792,37116,101880,12168,18649,15438,3210,79,2,5,2,2,13,31,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,3,0,25,49,1,0,1,25,0,0,0,24,24,0,0,25,0,0,0,0,0,0,0,6,17,22,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,762,10,15064,197,4,0,1769,2849,2203,116,1705,8642,192,Riskware,smspay
99043,33036,10628,51684,112480,37504,21418,17603,3814,60,2,4,1,4,30,33,9,36,4,0,0,0,162,54,0,0,0,0,0,0,21,19,0,0,0,0,211,0,0,0,66,0,0,0,147,147,0,0,66,22,0,0,0,238,237,18,0,580,602,359,219,187,186,44,0,76,0,17,0,0,0,0,0,21,0,0,68,9,0,0,65,0,44,78,78,0,0,0,0,0,0,0,0,0,0,0,0,132,22,21,6588,121,41768,418,2,0,5649,3993,640,1100,3085,14467,193,Riskware,smsreg
46951,1460,10860,37028,102808,1468,14728,12903,1824,28,1,4,1,2,8,27,5,22,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,20,16,23,22,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1213,1195,7243,2653,70,12374,189,Riskware,smsreg
134986,37872,10724,76676,127812,38892,56081,32235,23845,31,1,6,2,5,50,35,14,57,4,0,3,0,0,0,10,1,0,5,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,138,0,16,161,161,264,360,0,0,0,11,0,0,0,0,0,0,3,0,16,0,3,1,0,8,0,6,3,338,38,38,0,0,0,0,46,60,0,0,0,0,0,0,25,9,3,42329,79,9111,88,2,0,2122,1108,3584,114,2126,9054,196,Riskware,revmob
41735,6232,12236,28992,80332,6240,13241,10333,2907,5,1,7,1,2,16,29,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,75,150,14,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6,30,0,0,0,0,0,0,17,0,15,0,0,6420,107,5,2,209,3302,623,2106,2513,8753,191,Riskware,smsreg
48034,9112,12000,30924,97152,9280,18058,14500,3557,154,8,5,2,2,18,28,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,10,12019,55,8797,68,2,0,2078,722,3677,158,3170,9805,194,Riskware,revmob
43966,6536,10764,23248,74356,6548,10520,5888,4631,8,0,6,1,2,5,27,2,8,0,0,0,0,123,41,0,0,0,0,0,0,6,0,0,0,0,2,13,0,0,0,4,0,4,4,5,9,0,0,4,3,0,21,0,87,178,16,40,0,0,60,217,80,87,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,20,23,2694,2,2,0,0,0,0,4,2,0,0,0,0,0,0,44,42,20,1124,8,2551,11,3,2,2758,2399,772,112,2452,8493,191,Riskware,skymobi
99295,32504,10464,52612,106780,36412,19536,16692,2843,28,1,4,1,4,20,32,13,41,3,0,0,0,147,49,0,0,0,0,0,0,14,14,0,4,0,6,184,0,0,0,62,0,0,0,122,122,0,0,62,18,0,2,0,172,172,17,0,445,463,343,214,172,166,36,0,60,0,20,0,0,0,0,0,14,0,0,55,12,0,0,46,0,36,70,70,0,0,0,0,0,0,0,0,0,0,0,0,108,18,14,5027,70,32428,433,3,1,874,444,3148,3809,2653,10928,191,Riskware,smsreg
42175,6036,12212,28020,99936,6260,15309,12303,3005,27,2,4,1,2,16,27,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,8170,41,6281,50,2,0,2107,600,115,2325,2986,8133,191,Riskware,revmob
67381,4620,10760,52292,97132,7632,23466,18894,4571,128,10,5,2,2,19,37,7,29,0,0,0,0,39,13,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,5,0,0,0,1,2,0,4,4,4,47,51,42,32,0,0,4,0,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1201,12,5368,15,3,0,2702,122,619,2784,3265,9492,192,Riskware,smsreg
85536,29244,10756,46268,103788,30516,13250,10364,2885,28,1,4,1,4,24,33,13,39,4,0,0,0,162,54,0,0,0,0,0,0,17,17,0,4,0,6,216,0,0,0,69,0,0,0,147,147,0,0,69,0,0,0,0,190,173,0,0,495,495,395,244,176,150,0,0,76,0,25,0,0,0,0,0,17,0,0,23,1,0,0,34,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,125,0,17,680,7,23536,338,2,0,3521,538,2982,3362,1063,11466,190,Riskware,smsreg
49968,4220,10776,35048,102600,6392,17948,15328,2619,28,2,4,1,2,15,27,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,23,21,10,0,0,0,4,0,5,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,8075,72,11799,100,3,0,2426,2907,6520,120,766,12739,194,Riskware,smsreg
106998,3892,10652,87716,98728,12240,36333,29800,6532,558,8,10,7,2,23,38,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,95,0,0,0,1,0,0,0,0,94,6,6,1,0,0,0,0,2,4,0,10,0,0,10,10,16,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,79,0,0,0,0,0,0,0,0,0,0,187,94,0,0,0,0,0,0,10,0,1,824,12,1983,12,3,0,2824,3979,147,3219,979,11148,191,Riskware,smsreg
172410,24884,10568,132176,99256,31776,42307,34063,8243,133,2,10,7,4,39,43,11,46,3,0,4,0,0,0,6,0,0,1,0,0,1,0,0,6,0,1,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,4,0,29,31,0,8,0,0,8,8,31,12,4,1,14,1,6,2,0,0,0,4,4,0,0,3,0,8,0,2,1,8,0,0,0,0,0,0,0,44,0,0,0,0,0,0,10,5,1,24842,57,7720,62,4,1,2614,731,2219,141,3645,9350,191,Riskware,smsreg
43295,12068,10848,22020,69232,12080,8692,4995,3696,0,0,3,0,2,3,22,1,6,0,0,0,0,156,52,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,27,0,105,212,19,50,1,0,58,197,103,113,2,0,0,0,1,0,0,0,0,4,0,0,0,3,2,0,0,25,27,3010,1,1,0,0,0,0,4,2,0,0,0,0,0,0,54,52,25,1253,12,4806,16,3,3,3218,3275,141,2782,932,10348,190,Riskware,skymobi
40975,7052,10656,23140,74444,7064,8760,5005,3754,0,0,3,0,2,4,22,1,6,0,0,0,0,111,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,20,0,75,150,9,38,0,0,18,18,73,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,19,0,0,0,0,3,2,2460,1013,114,7293,2703,13583,192,Riskware,skymobi
53041,1560,10704,41416,99960,4356,20818,16114,4703,118,2,7,2,2,20,33,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,13,14,0,14,6,0,5,5,2,7,0,0,6,0,0,3,0,6,12,14,2,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,9,0,1,0,0,4500,75,4,2,2400,188,746,4542,1671,9547,190,Riskware,smsreg
70110,3188,10688,55508,103944,7168,21971,17692,4278,202,9,6,3,2,16,38,6,24,0,0,0,0,72,27,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,2,49,49,52,50,65,50,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1201,12,5303,13,3,0,2517,587,2992,3010,110,9216,191,Riskware,smsreg
54757,3952,10640,38440,104936,8420,22626,18202,4423,86,2,5,2,2,14,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,23,21,10,0,0,0,4,0,5,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,8001,74,11482,86,3,0,2522,3546,2360,105,778,9311,193,Riskware,smsreg
61289,4824,10668,44844,98944,9136,25826,20371,5454,202,12,13,10,2,23,44,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,8,1,1,20,19,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,1,28138,502,43763,521,3,0,1115,2816,117,2763,2772,9583,192,Riskware,smsreg
73214,4096,10744,57708,101012,7992,24323,18307,6015,196,5,6,3,2,18,34,5,22,0,0,0,0,64,23,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,0,0,0,0,0,0,0,6,41,41,66,55,57,41,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1278,12,5297,13,3,0,2594,596,2884,121,2800,8995,190,Riskware,smsreg
70122,4220,10504,59960,99532,4296,24493,19292,5200,131,1,7,2,8,15,35,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,86,2,0,2,25,0,60,60,0,61,5,5,25,9,0,1,0,5,10,4,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,27,0,1,3531,17,1841,24,2,0,1800,711,6510,2470,127,11618,202,Riskware,smsreg
72804,27360,11992,35856,104012,28760,12040,9020,3019,12,0,4,1,4,14,28,11,31,0,0,1,0,168,56,0,0,0,0,0,0,21,20,0,2,0,3,239,0,0,0,78,0,0,0,161,161,0,0,78,23,0,6,0,240,239,24,0,580,600,455,274,213,206,46,0,90,0,26,0,0,0,0,0,21,0,0,70,43,0,0,65,0,44,92,92,0,0,0,0,0,0,0,0,0,0,0,0,144,23,21,87952,238,57194,622,3,1,3558,2938,3085,1115,575,11271,192,Riskware,smsreg
41871,6184,10732,25832,76596,6192,10382,5937,4444,8,0,7,1,2,5,26,7,17,0,0,0,0,106,38,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,1,0,0,1,1,0,21,0,80,165,9,40,0,0,17,18,92,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,2304,21,21,0,0,0,0,0,0,0,0,0,0,0,0,40,42,21,0,0,0,0,2,1,2963,2612,3246,1224,144,10189,189,Riskware,skymobi
87015,28052,11940,44852,116356,30904,20566,16640,3925,27,1,4,1,4,26,33,10,40,4,0,0,0,204,68,0,0,0,0,0,0,17,17,0,4,0,6,226,0,0,0,73,0,0,0,154,154,0,0,73,0,0,0,0,202,185,0,0,45,45,475,296,217,186,0,0,80,0,30,0,0,0,0,0,17,0,0,25,2,0,0,34,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,131,0,17,1281,14,30655,412,2,0,4594,3773,3444,1015,108,12934,188,Riskware,smsreg
34826,4760,10812,21636,77376,4776,8924,5057,3866,0,0,3,0,2,3,23,2,7,0,0,0,0,135,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,94,188,7,50,0,0,24,24,94,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,24,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,23,0,0,0,0,3,2,1112,3968,114,2904,2463,10561,190,Riskware,skymobi
35595,4676,10868,22048,75692,4688,8707,5005,3701,0,0,3,0,2,3,22,1,6,0,0,0,0,120,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,91,189,2,48,0,0,19,19,103,58,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,25,26,2725,25,25,0,0,0,0,0,0,0,0,0,0,0,0,46,49,25,0,0,0,0,2,3,3490,2352,1292,2544,107,9785,194,Riskware,skymobi
143609,29216,10660,98224,107716,29616,47568,36587,10980,81,3,8,4,5,46,41,21,85,4,2,7,0,0,0,13,0,0,7,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,123,156,0,20,162,162,285,396,0,0,0,12,0,0,0,0,0,0,3,0,19,0,3,2,2,9,0,6,3,342,44,44,0,0,0,0,48,60,0,0,0,0,0,0,27,14,3,95482,159,18684,157,3,0,1742,3538,2544,1104,105,9033,196,Riskware,revmob
132063,31340,10444,90480,102356,32732,38628,30195,8432,159,0,7,4,5,57,35,14,58,1,0,15,0,0,0,18,0,18,0,0,0,1,1,0,0,0,1,6,0,0,0,2,0,4,4,1,5,0,0,2,8,0,2,0,66,83,0,34,11,11,23,24,0,0,0,18,0,0,0,0,0,0,0,0,46,0,0,2,10,0,0,2,1,0,18,18,0,0,0,0,36,160,0,0,0,0,0,0,22,0,1,1855241,1324,39634,800,2,0,2010,7112,254,1272,2876,13524,191,Riskware,revmob
42928,8176,12000,27740,94552,8212,15325,12069,3255,27,2,4,1,2,16,27,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,13,17997,112,18988,138,2,0,3199,694,1901,129,3298,9221,194,Riskware,revmob
124766,36772,11052,78984,73148,37664,35901,30420,5480,25,2,6,5,4,29,35,8,34,3,0,2,0,0,0,14,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,51,0,10,0,0,427,216,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,25,0,3,1719088,1741,128108,1368,2,0,1208,122,3082,2026,2075,8513,192,Riskware,dnotua
52455,8544,10624,36592,100072,8580,17075,14363,2711,20,2,4,1,4,8,28,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,474,0,112,112,5,0,0,0,0,469,6,6,5,0,0,0,0,0,0,0,0,0,0,106,53,14,0,0,0,14,0,7,0,0,0,7,0,7,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,115970,254,36609,260,2,0,11196,115,3617,1145,1799,17872,190,Riskware,smsreg
50837,4032,10800,39368,100880,4248,21795,16192,5602,193,3,5,2,2,11,30,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,0,619,1715,122,1480,4516,8452,192,Riskware,smsreg
42322,8128,10864,26272,75936,8260,7583,4556,3026,8,0,7,1,2,5,25,3,14,0,0,0,0,138,46,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,3,0,3,3,0,3,0,0,3,1,0,27,0,99,202,19,52,0,0,24,24,92,92,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,23,24,2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,46,23,84,2,140,3,3,3,1047,4149,112,3662,3199,12169,191,Riskware,skymobi
64384,6516,10704,44116,99308,11928,26208,19923,6284,162,6,6,3,2,17,34,7,28,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,33,31,14,0,0,0,4,0,7,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,2,6118,29,7953,31,3,0,120,2640,1802,6010,639,11211,191,Riskware,smsreg
71923,4604,10620,59568,98160,4820,25277,18764,6512,160,3,5,2,2,17,35,9,31,1,2,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,15,0,0,6,1,0,2,2,14,16,0,0,1,0,0,0,0,17,26,0,2,1,1,68,252,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,11196,30,10521,56,3,0,1904,713,2301,111,3623,8652,193,Riskware,metasploit
65507,4288,10688,47948,101244,10344,27922,20155,7766,154,4,6,3,2,19,33,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,29,28,10,0,0,0,2,0,5,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,1,6393,35,8775,41,3,0,606,4151,111,1784,2646,9298,191,Riskware,smsreg
91412,31556,10664,46688,113052,34460,21092,17177,3914,27,1,4,1,4,26,34,9,38,4,0,0,0,123,41,0,0,0,0,0,0,12,12,0,4,0,6,149,0,0,0,49,0,0,0,100,100,0,0,49,0,0,0,0,140,128,0,0,27,27,271,173,131,110,0,0,52,0,19,0,0,0,0,0,12,0,0,16,2,0,0,24,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,87,0,12,1318,13,27229,365,2,0,109,2591,900,3562,4609,11771,188,Riskware,smsreg
45522,5592,10384,27784,82964,5724,9366,6422,2943,29,0,8,2,2,7,28,7,15,0,0,0,0,108,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,76,152,11,36,0,0,17,17,70,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,38,19,0,0,0,0,3,2,2908,1056,2571,123,5641,12299,191,Riskware,skymobi
116404,4176,10832,104892,88516,5284,19626,14352,5273,35,3,5,2,2,11,30,4,18,1,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5,0,0,0,1,0,4,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,127,4843,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,74,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,7968,18,3634,20,2,0,2211,128,1777,1142,1449,6707,188,Riskware,smsreg
54135,5408,11788,37644,100808,7512,18845,15106,3738,28,1,4,1,2,12,29,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,19,10,0,0,0,4,0,5,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,5749,64,9607,76,3,0,2534,116,849,2073,10593,16165,190,Riskware,smsreg
40010,4496,12104,28688,83496,4512,12195,10314,1880,5,1,6,1,2,16,27,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,60,120,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,14,0,12,0,0,2700,45,5,1,2652,2780,4973,108,1177,11690,193,Riskware,smsreg
27376,2164,10436,17368,69408,2172,5410,3728,1681,0,0,2,0,2,2,22,6,9,0,0,0,0,108,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,0,150,5019,3279,2096,1336,11880,192,Riskware,smsreg
38983,5852,10640,21224,75608,5864,8604,4996,3607,0,0,3,0,2,3,22,3,9,0,0,0,0,126,42,0,0,0,0,0,0,3,0,0,0,0,2,6,0,0,0,3,0,3,3,0,3,0,0,3,2,0,26,0,91,188,21,41,0,0,48,187,86,94,2,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,21,23,2608,1,1,0,0,0,0,4,2,0,0,0,0,0,0,44,44,21,655,6,1420,8,3,3,2717,819,2882,3099,131,9648,189,Riskware,skymobi
