Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_postUrl,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_databaseList,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_debug,Logcat_total,Process_total,Category,Family
45249,9112,10876,22336,65908,9124,8701,4997,3703,0,0,3,0,2,3,22,1,6,0,0,0,0,132,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,1,0,31,0,111,227,2,56,0,0,22,23,129,61,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,31,0,32,3325,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,56,61,31,0,0,0,0,3,1,1538,1520,4173,3179,4396,14806,188,Riskware,skymobi
24742,4124,11276,10648,90632,8020,18278,15064,3213,171,2,4,1,2,12,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,23,21,9,0,0,0,2,0,4,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2046,12,3517,14,4,0,1508,7828,1680,723,2802,14541,189,Riskware,mobilepay
46984,3084,10848,34300,89224,6272,20417,15484,4932,178,15,6,3,2,17,39,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,0,791,2373,2726,3388,1820,11098,188,Riskware,smsreg
56628,8308,10808,35612,97068,10288,21680,16774,4905,350,2,5,2,2,13,32,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,29,25,13,0,0,0,6,0,6,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,2123,12,3465,13,4,0,5785,1499,2559,2795,731,13369,186,Riskware,mobilepay
100063,38220,10500,46816,96676,40668,21034,16801,4232,28,1,4,1,4,26,34,9,38,4,0,0,0,147,49,0,0,0,0,0,0,0,14,11,0,6,0,0,0,13,0,166,0,0,0,47,0,0,0,120,120,0,0,47,0,0,0,0,160,146,0,0,72,72,364,235,166,138,0,0,68,0,26,0,0,0,0,0,14,0,0,21,2,0,0,28,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,14,3476,17,22876,286,3,0,2848,1502,894,3734,2758,11736,189,Riskware,smsreg
34446,4204,11380,24548,75048,4216,7906,5217,2688,0,0,2,0,2,2,22,7,10,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3327,3077,1395,3243,1514,12556,192,Riskware,smspay
116318,3964,9804,99152,74636,10816,30061,22342,7718,165,4,6,3,2,14,33,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,25,0,0,0,1,0,0,0,23,23,0,0,1,0,0,0,0,1,2,0,10,2,2,493,256,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,249,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,1,2198,12,3441,13,2,0,919,2662,1532,2166,2542,9821,190,Riskware,smsreg
126681,39268,10468,72492,111100,43644,37529,28775,8753,226,3,7,4,5,34,37,13,50,2,2,1,0,0,0,1,0,0,0,0,0,0,3,0,5,0,0,0,0,7,0,12,3,0,3,7,0,1,1,4,5,0,0,7,0,0,0,0,25,25,0,6,15,19,87,119,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,14,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,18,3,1,13009,29,5282,36,4,0,1776,725,1516,3020,2382,9419,186,Riskware,smsreg
95256,33476,10584,48648,111500,35920,19613,17083,2529,41,2,4,1,4,28,33,14,43,3,0,0,0,153,51,0,0,0,0,0,0,0,12,10,0,8,0,0,0,16,0,184,0,0,0,64,0,0,0,120,120,0,0,64,0,0,0,0,144,132,0,0,34,34,284,194,167,138,0,0,60,0,26,0,0,0,0,0,12,0,0,20,3,0,0,24,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,12,2609,18,30889,405,3,0,3678,1513,3689,1375,3500,13755,185,Riskware,smsreg
23322,5284,10536,5996,63968,5416,6354,4913,1440,0,0,4,0,2,4,22,3,12,0,0,0,0,175,60,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,12,111,0,111,2,0,1,1,9,10,0,0,2,9,0,22,0,86,172,8,44,0,0,93,246,101,102,2,0,0,0,6,0,0,0,0,2,0,0,0,7,0,0,0,21,0,30,42,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,43,45,21,2954,24,6463,33,0,0,2962,1511,2920,1130,2759,11282,187,Riskware,skymobi
93596,10032,8896,67028,82336,10232,8101,6121,1979,0,0,4,0,2,10,30,5,21,0,0,0,0,80,30,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,15,111,0,111,3,0,1,1,11,12,0,0,3,6,0,14,0,46,92,10,18,32,32,93,399,51,62,2,0,0,0,5,0,0,0,0,4,0,0,0,9,0,0,0,10,0,17,20,4,4,0,0,0,0,0,8,4,0,0,0,0,0,0,21,24,10,1402,15,6002,38,5,4,2719,2500,2338,925,1512,9994,186,Riskware,skymobi
104183,21364,10540,71096,100928,21856,35469,27553,7915,11,2,5,1,5,39,34,18,71,2,0,1,0,0,0,8,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,60,0,0,47,47,66,562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,1,122,26,26,0,0,0,0,0,16,20,0,0,0,0,0,0,8,0,1,257083,265,13473,214,3,0,2291,1498,2214,1026,2818,9847,187,Riskware,revmob
58863,7520,10704,36732,96360,11888,20317,16523,3793,64,1,4,1,2,11,28,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,23,21,9,0,0,0,2,0,4,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,8378,74,10644,85,4,0,1521,2806,13010,2274,791,20402,186,Riskware,smsreg
69848,4176,10672,54708,88592,8152,26048,20053,5994,187,10,8,5,2,26,39,7,29,0,0,0,0,47,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,24,0,0,0,8,0,0,0,16,16,0,0,8,4,0,0,0,2,4,0,6,0,0,48,46,46,35,0,0,4,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,17,0,1,2030,12,4470,13,4,0,2921,1510,2628,2954,760,10773,189,Riskware,smsreg
139902,32688,10584,87100,137556,33032,37475,26725,10749,49,1,6,1,5,48,40,28,84,3,0,1,0,0,0,2,0,0,2,7,0,0,7,0,0,0,0,0,0,1,0,145,0,0,0,7,0,16,16,109,138,3,3,11,0,0,4,0,108,148,0,0,154,154,130,660,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,6,0,3,346,51,51,0,0,0,0,0,44,10,0,0,0,0,0,0,25,0,3,120419,106,5390,78,4,1,1508,2144,6140,598,2668,13058,188,Riskware,revmob
105245,36700,10592,50540,103932,40292,19705,16391,3313,28,0,5,1,4,20,31,13,40,2,0,0,0,111,37,0,0,0,0,0,0,0,14,9,0,6,0,0,0,12,0,185,0,0,0,58,0,0,0,127,127,0,0,58,15,0,4,0,166,166,15,0,352,367,268,179,158,138,30,0,62,0,26,0,0,0,0,0,14,0,0,47,25,0,0,43,0,0,30,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,102,15,14,44966,137,45517,539,4,1,3056,1039,1767,2532,2385,10779,188,Riskware,<unknown>
63157,8636,10624,38364,98024,13668,22788,16649,6138,62,1,4,1,2,13,29,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,26,23,11,0,0,0,4,0,5,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,3,9302,77,11059,91,4,0,1506,1939,2902,7710,858,14915,188,Riskware,smsreg
50509,7492,10560,26676,67908,7624,7635,4524,3110,8,0,7,1,2,5,25,3,12,0,0,0,0,123,41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,22,0,81,163,7,42,0,0,46,180,80,83,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,20,0,22,2501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,20,124,3,140,3,4,3,5834,2997,1009,3379,1509,14728,186,Riskware,skymobi
31315,2744,12904,23332,72192,2760,7911,4769,3141,0,0,2,0,2,2,22,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1552,1535,3505,3059,4899,14550,190,Riskware,smsreg
52509,18712,10720,22620,56004,18724,8933,5149,3783,0,0,3,0,2,3,22,2,8,0,0,0,0,147,49,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,8,0,0,0,2,0,1,1,5,6,0,0,2,3,0,24,0,94,188,7,46,0,0,64,221,100,106,2,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,23,0,26,2979,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,48,48,23,1124,8,2927,17,4,2,1130,3431,3539,1507,2985,12592,186,Riskware,skymobi
58857,20092,11004,26288,55060,20224,7621,4518,3102,8,0,6,1,2,5,25,3,12,0,0,0,0,165,56,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,1,2,0,26,0,105,210,5,52,0,0,56,191,114,110,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,26,0,28,3104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,52,26,0,0,0,0,4,2,3714,1516,3281,3064,1181,12756,189,Riskware,skymobi
47590,7012,12076,30388,93704,7028,15564,11392,4171,48,3,5,2,4,12,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,10,0,10,10,0,10,0,0,10,0,0,0,0,24,48,0,44,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,43,0,11,4424,35,5496,46,3,0,1055,3281,1804,3617,3350,13107,187,Riskware,smsreg
97249,36860,10604,46448,99480,40440,19458,16789,2668,28,0,4,1,4,20,31,14,43,3,0,0,0,186,62,0,0,0,0,0,0,0,15,11,0,6,0,0,0,10,0,218,0,0,0,76,0,0,0,143,143,0,0,76,0,0,0,0,178,163,0,0,84,84,340,227,199,170,0,0,76,0,29,0,0,0,0,0,15,0,0,23,2,0,0,30,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,15,2116,12,30540,438,3,0,4053,1582,3502,5726,1593,16456,190,Riskware,smsreg
38205,4296,12404,26204,82400,4312,12120,10399,1720,7,1,4,1,2,9,26,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,22,0,0,0,0,3,0,2982,1526,6726,5925,1648,18807,189,Riskware,smsreg
53166,18968,10824,22764,53824,19020,8696,4921,3774,0,0,3,0,2,3,22,1,6,0,0,0,0,122,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,94,191,4,44,0,0,22,22,114,51,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,26,0,27,2804,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,45,51,26,0,0,0,0,3,1,1516,1091,2485,2215,2648,9955,187,Riskware,skymobi
96532,35760,10512,47064,104856,38716,19613,17070,2542,60,2,4,1,4,24,32,13,39,3,0,0,0,156,52,0,0,0,0,0,0,0,14,12,0,8,0,0,0,16,0,188,0,0,0,58,0,0,0,130,130,0,0,58,0,0,0,0,164,150,0,0,72,72,369,238,173,146,0,0,70,0,28,0,0,0,0,0,14,0,0,22,3,0,0,28,0,0,0,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,14,3598,20,26286,335,3,0,2874,3673,1578,1221,3957,13303,188,Riskware,smsreg
99178,34876,10620,48704,109372,39104,20977,17407,3569,48,1,4,1,4,25,34,10,40,4,0,0,0,138,46,0,0,0,0,0,0,0,16,11,0,2,0,0,0,7,0,182,0,0,0,58,0,0,0,126,126,0,0,58,0,0,0,0,168,152,0,0,445,445,314,198,152,126,0,0,66,0,22,0,0,0,0,0,16,0,0,20,1,0,0,32,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,16,2930,11,19111,257,3,0,2855,3391,1876,1128,5195,14445,187,Riskware,<unknown>
120562,20064,10532,92792,85468,20776,45466,36132,9333,474,4,15,12,5,66,43,16,65,2,0,30,0,0,0,20,0,10,0,0,0,0,1,0,1,0,0,0,0,2,0,7,0,0,0,2,0,4,4,0,4,0,0,2,9,0,1,0,70,89,0,36,11,11,14,15,0,0,0,10,0,0,0,0,0,0,0,0,31,0,0,13,13,0,0,2,0,1,0,10,10,0,0,0,0,0,20,180,0,0,0,0,0,0,25,0,1,721309,551,25577,402,3,0,1805,2141,3281,1643,7987,16857,188,Riskware,revmob
99487,37800,10596,46312,98528,42128,21026,16966,4059,27,1,4,1,4,25,34,9,38,4,0,0,0,162,54,0,0,0,0,0,0,0,14,12,0,8,0,0,0,16,0,205,0,0,0,69,0,0,0,136,136,0,0,69,0,0,0,0,168,154,0,0,36,36,337,221,175,148,0,0,68,0,27,0,0,0,0,0,14,0,0,22,4,0,0,28,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,14,5057,25,32666,411,3,0,1509,4002,6765,1431,3399,17106,189,Riskware,smsreg
99594,36796,10692,45068,112024,42668,31131,26666,4464,18,2,6,2,4,37,38,9,38,3,0,1,0,0,0,31,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40,42,6,0,15,15,0,0,10,16,10,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,0,4,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,0,0,11,2,2,2356,34,10547,133,3,1,1964,2700,857,1842,1522,8885,188,Riskware,smsreg
58891,4416,10804,45148,96988,6636,18945,14550,4394,101,9,7,1,4,22,36,10,44,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,0,0,0,3,0,0,0,3,3,0,0,3,0,0,29,0,14,15,9,4,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,5,2,2839,1775,893,2585,2175,10267,188,Riskware,smsreg
52809,6108,12040,36324,92572,7424,20104,15493,4610,39,3,5,2,2,12,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,32,27,15,0,0,0,8,0,7,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,5,17033,110,14769,132,4,0,2201,1518,3644,1018,5187,13568,189,Riskware,<unknown>
98145,32176,10604,49660,104292,34128,19682,16626,3055,28,0,4,1,4,20,30,14,41,2,0,0,0,87,29,0,0,0,0,0,0,0,10,7,0,6,0,0,0,13,0,124,0,0,0,41,0,0,0,83,83,0,0,41,0,0,0,0,112,102,0,0,249,248,227,147,104,82,0,0,42,0,18,0,0,0,0,0,10,0,0,13,2,0,0,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,10,2047,12,26728,380,3,0,1687,2749,972,3340,2566,11314,184,Riskware,smsreg
42072,3336,9996,26088,91636,3348,8994,7339,1654,9,1,5,2,2,11,28,10,19,0,0,0,0,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,0,0,0,9,9,9,9,0,9,0,0,9,15,0,21,0,34,68,0,38,0,0,92,445,42,84,0,0,0,0,10,0,9,9,0,18,0,0,0,8,0,59,0,33,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,17,25867,544,54672,592,5,4,1601,3723,1081,4018,4332,14755,190,Riskware,smsreg
62229,8696,10652,44500,99308,8744,18057,15548,2508,26,1,5,2,4,11,31,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,537,0,127,127,5,0,0,0,0,533,10,10,5,0,0,0,0,0,0,0,0,0,0,114,57,12,0,0,0,12,0,6,0,0,0,6,0,6,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,357300,473,43967,429,3,0,1513,1142,4269,2197,14876,23997,188,Riskware,smsreg
94475,37068,10696,45448,90712,38588,13599,10649,2949,28,0,4,1,4,26,32,13,37,4,0,0,0,135,45,0,0,0,0,0,0,0,16,11,0,2,0,0,0,7,0,171,0,0,0,55,0,0,0,116,116,0,0,55,17,0,2,0,182,181,15,0,442,459,283,182,165,156,34,0,64,0,21,0,0,0,0,0,16,0,0,54,34,0,0,51,0,0,34,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,107,17,16,77025,194,50279,567,4,1,3161,1209,4358,1936,3641,14305,189,Riskware,smsreg
116652,34968,10556,61540,120568,36168,35388,29629,5759,29,1,5,2,6,49,41,16,65,6,0,1,0,0,0,2,0,0,2,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,108,0,0,149,149,98,514,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,3,326,24,24,0,0,0,0,0,42,2,0,0,0,0,0,0,25,0,3,119703,99,4040,68,4,0,2243,1510,3417,642,2913,10725,188,Riskware,wificrack
92329,32216,10624,46292,112584,34488,19471,16528,2942,28,0,4,1,4,19,30,14,41,2,0,0,0,174,58,0,0,0,0,0,0,0,15,12,0,6,0,0,0,13,0,191,0,0,0,60,0,0,0,131,131,0,0,60,0,0,0,0,176,161,0,0,80,80,346,225,181,154,0,0,68,0,25,0,0,0,0,0,15,0,0,23,2,0,0,30,0,0,0,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,15,4388,17,24924,330,3,0,1593,3485,1435,5078,3192,14783,187,Riskware,smsreg
46633,7876,12328,29316,96428,8208,15565,13255,2309,77,4,4,1,2,17,27,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11,16884,98,17168,119,4,0,4212,9595,1106,2804,1643,19360,187,Riskware,revmob
108865,27472,10032,72960,60556,28684,37349,30092,7256,104,2,5,2,4,35,37,10,42,3,0,6,0,0,0,13,0,0,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0,4,0,0,113,66,8,0,0,0,2,0,4,0,0,0,0,0,6,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,11,0,1,2738868,2403,107509,1551,2,0,1518,1674,3985,1675,829,9681,188,Riskware,mobilepay
98709,44116,11696,38744,96096,45752,22704,18970,3733,52,3,4,1,4,31,33,6,26,3,0,1,0,0,0,9,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,114,106,1,0,42,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,33,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,26,0,8,1317,12,2103,15,3,1,3950,2634,1697,1072,3688,13041,187,Riskware,smsreg
56519,9384,10912,39104,94612,9436,15732,12924,2807,12,1,5,2,2,10,28,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,288,0,54,54,6,0,0,0,0,284,2,2,6,0,0,0,0,0,0,0,0,0,0,102,51,8,0,0,0,8,0,4,0,0,0,4,0,4,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,12,426347,511,32796,471,3,0,1179,2064,11707,1524,4658,21132,186,Riskware,smsreg
