Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_postUrl,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_error,Logcat_info,Logcat_debug,Logcat_total,Process_total,Category,Family
54469,4220,10852,36704,101376,9148,19052,17005,2046,132,7,8,4,2,24,31,5,23,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,23,0,8,16,0,62,0,0,21,21,11,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,0,4,3308,36,6646,36,2,3,3190,539,734,3191,7776,15430,191,PUA,youmi
49369,9552,9536,25600,95052,9892,13368,10606,2761,23,1,5,2,2,9,31,14,31,0,0,0,0,0,0,0,0,0,0,0,46,81,0,0,2,23,2,0,2,13,0,8,8,2,10,0,0,13,16,0,0,0,3,6,0,34,25,43,2400,2425,46,30,0,13,2,0,26,19,0,0,0,0,26,12,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,46,2,16,11574,147,32235,219,3,0,4011,3786,2717,104,1263,11881,192,PUA,youmi
78999,13272,10616,52536,92528,19544,32811,25851,6959,75,4,6,2,4,36,33,9,36,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,11,0,0,0,4,0,0,1,2,10,5,0,0,0,0,5,10,7,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,5,1,167867307,118218,2388116,59544,4,1,1815,2555,289,3100,647,8406,192,PUA,utchi
26638,1696,10528,17336,71800,1704,5381,3921,1459,0,0,2,0,2,2,22,6,10,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2,0,5607,1535,139,6628,3180,17089,193,PUA,secapk
212914,3004,11404,193672,109628,3164,49863,36259,13603,222,5,8,5,4,33,39,10,43,3,0,2,0,0,6,0,0,3,0,1,0,0,0,0,0,119,3,0,3,69,0,50,50,0,50,0,0,69,0,0,10,0,23,23,5,18,0,16,1796,1807,1,2,0,0,2,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,0,0,0,81,0,1,7438,72,13302,110,4,0,3775,257,2762,579,1780,9153,197,PUA,youmi
165230,24076,10628,133372,81356,25012,81011,67708,13302,130,2,5,2,4,35,36,10,42,3,0,2,0,0,15,0,0,0,0,3,1,0,0,0,0,17,0,0,3,2,0,6,6,15,21,0,0,2,0,0,0,0,22,21,0,0,0,0,622,311,0,0,0,0,0,0,0,0,0,0,2,0,43,36,0,0,2,0,0,0,0,0,0,0,22,0,0,0,0,9,0,1,2457562,2443,161780,1916,2,0,2045,3973,1218,216,2604,10056,192,PUA,cauly
35789,1472,10624,29228,69772,1484,7929,4984,2944,0,0,2,0,2,2,24,6,11,0,0,0,87,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,29,0,0,0,0,2,0,10497,2625,3808,1544,118,18592,192,PUA,secapk
27092,2136,10576,16496,70584,2152,5344,3635,1708,0,0,2,0,2,2,23,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1535,5968,134,4676,2157,14470,194,PUA,secapk
76588,2456,18680,58560,95788,2508,34947,28114,6832,132,1,5,2,4,38,37,9,38,3,0,6,0,0,7,0,0,8,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,0,4,0,0,72,36,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,2,0,0,0,0,0,0,0,40,0,0,0,0,6,0,1,24452,123,19395,153,2,0,1776,108,1119,4656,2587,10246,198,PUA,scamapp
31088,2516,12772,24120,74592,2528,7944,4736,3207,0,0,2,0,2,2,22,5,7,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,5861,201,6071,1371,2358,15862,192,PUA,secapk
61603,2724,10968,47624,92496,7492,29003,22232,6770,378,5,6,2,2,15,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,152212877,106926,2142919,53422,2,1,269,656,1963,4175,2853,9916,190,PUA,utchi
31128,1752,12892,23260,76588,1764,8935,4819,4115,0,0,1,0,2,2,23,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1445,3969,9541,145,3232,18332,194,PUA,secapk
59641,2472,11072,45240,93036,7356,26977,21840,5136,210,4,6,2,2,18,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,2,2,14,7,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,111841359,80666,1670284,41629,3,1,2620,3881,1803,589,278,9171,190,PUA,utchi
54666,4620,11940,36816,100984,9444,20397,16638,3758,124,8,8,4,2,22,30,5,21,0,0,0,0,0,0,0,0,0,0,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,19,0,10,20,0,56,0,0,61,41,12,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,0,5,29374,72,9165,62,2,1,6261,3083,541,610,2758,13253,191,PUA,youmi
65767,2208,10960,53268,95748,5004,27104,21306,5797,200,11,8,4,2,21,32,4,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,8,0,6,4,9,2,2,14,7,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,84104617,57852,932598,23098,2,1,328,3047,4355,1914,760,10404,191,PUA,utchi
29004,3120,10388,17372,71768,3132,6400,3968,2431,0,0,1,0,2,2,22,5,7,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2,0,3103,4172,112,1299,5240,13926,190,PUA,secapk
22189,44,9644,17016,60848,52,6402,3901,2500,0,0,2,0,2,2,23,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1114,128,3665,1330,528,6765,193,PUA,secapk
37193,2620,12228,29132,68856,2632,8936,4839,4096,0,0,1,0,2,2,24,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,30,0,0,0,0,2,0,1781,6620,108,3899,2721,15129,192,PUA,secapk
72875,1516,10904,64288,98868,1528,38245,28853,9391,935,43,31,27,2,99,56,7,48,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,23,0,2,4,0,74,0,0,15,15,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,0,1,1670,18,4064,18,2,3,588,663,8072,3137,3028,15488,191,PUA,youmi
31220,1724,12832,24284,76384,1732,8971,4853,4117,0,0,2,0,2,2,23,5,7,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,2854,4199,6187,185,1516,14941,192,PUA,secapk
27952,3472,10684,16540,69712,3480,5341,3672,1668,0,0,2,0,2,2,22,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,110,4945,6238,2547,1767,15607,191,PUA,secapk
33466,76,10616,29284,64988,80,7949,5043,2905,0,0,2,0,2,2,24,7,13,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,2,0,2855,1317,2695,763,119,7749,192,PUA,secapk
31098,1500,13000,24084,76048,1512,7927,4735,3191,0,0,2,0,2,2,22,5,7,0,0,0,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2,0,1452,8279,111,4160,2938,16940,193,PUA,<unknown>
22205,232,9652,16912,59576,240,6401,3872,2528,0,0,2,0,2,2,23,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1477,2294,449,1171,103,5494,188,PUA,secapk
69612,2604,10884,57824,95948,4888,24956,19991,4964,418,12,6,3,2,11,31,5,20,0,0,0,0,0,0,0,0,0,0,2,14,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,102,72,14,2,0,0,28,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,31234,97,17304,114,2,0,1915,451,813,3186,3002,9367,191,PUA,youmi
63811,1848,11176,49564,96808,6660,31449,25933,5515,158,7,6,2,2,18,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,3,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,128557696,90481,1840372,45856,3,1,263,2826,4492,643,1820,10044,192,PUA,utchi
282316,105164,8220,136480,131788,109044,42359,34613,7745,108,3,6,3,6,38,41,15,63,3,0,1,30,10,3,0,0,0,0,3,0,0,0,0,2,65,3,0,3,28,0,33,33,4,37,2,2,28,0,0,0,0,61,71,0,16,177,209,3460,3493,50,22,0,27,6,0,9,17,0,0,3,0,20,17,2,0,6,0,4,0,0,0,0,0,6,0,0,0,0,43,6,3,22783,266,53658,364,4,0,5842,1662,575,4607,161,12847,192,PUA,youmi
27808,2064,10500,17200,71524,2076,5378,3754,1623,0,0,2,0,2,2,22,6,9,0,0,0,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,111,2731,2243,1257,3679,10021,192,PUA,secapk
30054,1360,12984,23152,76256,1372,7908,4696,3211,0,0,2,0,2,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8237,3670,108,1474,3171,16660,193,PUA,youmi
138725,42164,10840,80356,104216,45160,33679,27742,5936,114,2,10,7,5,31,34,10,39,2,0,1,0,0,6,0,0,3,0,2,0,0,0,0,10,64,0,0,0,34,0,0,0,22,30,0,0,32,0,0,0,0,46,48,0,8,0,6,663,669,2,4,4,0,4,0,2,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,60,0,0,0,0,61,0,2,9532,58,10182,80,3,0,2528,1139,4949,283,2655,11554,191,PUA,youmi
30307,1456,11428,23672,76292,1468,7926,4818,3107,0,0,2,0,2,2,22,5,7,0,0,0,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,0,215,1206,5545,5553,2622,15141,192,PUA,secapk
32434,2304,12620,24488,79356,2312,7966,5165,2800,5,0,5,1,2,3,24,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,2,0,2,0,0,2,0,0,4,0,0,0,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,24,0,0,0,0,2,0,2818,143,9040,4177,1093,17271,191,PUA,youmi
100563,7696,10724,75460,113356,15332,28148,21952,6195,167,4,8,5,2,28,35,7,32,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,170,17,0,17,35,70,21,21,44,65,15,15,112,0,0,0,0,2,4,2,26,0,4,472,476,2,4,4,2,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,53,0,2,778,8,1498,16,5,0,3998,3506,440,1917,633,10494,195,PUA,youmi
22538,88,9700,16928,61756,96,6402,3994,2407,0,0,2,0,2,2,23,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,649,115,2260,1096,1323,5443,188,PUA,secapk
25738,1896,10572,16520,70592,1908,5340,3663,1676,0,0,2,0,2,2,22,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4432,1304,7616,168,3016,16536,192,PUA,secapk
75185,9028,10600,55080,95992,12280,31295,24995,6299,109,3,6,2,4,34,33,9,36,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,13,0,2,0,4,6,12,1,2,12,6,0,0,0,0,6,12,8,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,6,1,137474635,95532,1730737,43082,3,1,276,2770,1730,5962,682,11420,193,PUA,utchi
27573,1896,10448,17412,72364,1900,5377,4032,1344,0,0,1,0,2,2,22,6,9,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,3279,1290,3839,2471,116,10995,193,PUA,secapk
167054,27960,11044,126504,87968,29596,54542,45756,8785,971,9,12,8,4,103,48,20,78,3,0,4,0,0,3,0,1,4,0,1,2,0,2,0,0,56,9,0,9,27,0,20,20,9,29,1,1,36,1,2,1,0,84,137,8,14,122,122,163,148,47,84,0,0,2,0,3,0,0,0,4,0,10,7,1,0,2,0,0,1,1,0,0,372,30,0,0,0,0,40,0,1,1510013,1457,81217,1168,3,1,810,2247,114,5082,2591,10844,193,PUA,umpay
27224,1792,10476,17272,72984,1804,5377,3839,1537,0,0,1,0,2,2,22,5,7,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,115,4264,1544,2242,4392,12557,193,PUA,secapk
27554,2420,10560,17188,70776,2432,5379,3716,1662,0,0,2,0,2,2,22,6,9,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,5989,115,4691,2371,1576,14742,191,PUA,secapk
80556,14364,10652,51672,104900,21096,32625,25263,7361,95,5,6,2,4,35,32,9,36,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,11,0,0,0,4,0,0,1,2,8,4,0,0,0,0,4,8,6,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,4,1,5322963,3777,82693,1941,4,1,621,2620,4779,222,1898,10140,191,PUA,utchi
131892,24988,11448,97672,86512,25772,44988,36578,8409,196,3,9,6,4,46,41,10,42,3,0,10,0,0,35,0,0,12,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,10,0,0,482,261,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,2,0,0,0,0,0,0,0,40,0,0,0,0,10,0,1,5402144,4713,252888,2977,2,0,1146,2857,146,3992,2262,10403,193,PUA,scamapp
72191,1668,10860,63672,98788,1680,37884,28868,9015,889,33,29,25,2,99,55,7,49,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,24,0,2,4,0,82,0,0,15,15,8,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48,0,1,1670,18,4072,18,2,3,733,3052,8355,3177,565,15882,191,PUA,youmi
29846,2080,10448,17592,72480,2084,5376,4221,1154,0,0,1,0,2,2,22,6,9,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,3171,4121,1607,144,7274,16317,194,PUA,secapk
126142,5856,10856,106348,98748,9240,24480,18285,6194,113,1,7,4,2,27,38,7,30,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,10,0,0,0,2,0,0,0,0,8,0,0,2,0,0,0,0,29,37,0,2,0,17,1783,1800,3,6,2,1,2,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,34,48,0,0,0,0,14,0,2,75866,117,13047,122,4,0,1824,241,2493,763,3527,8848,192,PUA,youmi
36835,1616,11972,29680,69560,1628,7947,4970,2976,0,0,2,0,2,2,24,6,11,0,0,0,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,26,0,0,0,0,2,0,5448,2577,4778,1277,194,14274,194,PUA,secapk
68329,5076,10652,54808,91328,6140,37311,30869,6441,128,7,5,1,4,32,34,10,40,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,19,0,2,0,4,2,5,1,2,10,5,0,0,0,0,5,10,7,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,4,5,1,84052517,57002,838183,20804,4,1,238,2555,688,1873,4450,9804,195,PUA,utchi
61314,2340,11168,47384,94504,7012,32423,23416,9006,328,3,6,2,2,17,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,3,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,108553139,77391,1598801,39842,2,1,4173,703,291,3000,1828,9995,192,PUA,utchi
65943,2312,10920,55852,95088,3432,18321,14199,4121,72,2,5,2,2,11,30,3,12,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,24,0,0,0,1,0,0,0,0,23,0,0,1,0,0,0,0,1,2,0,0,0,2,225,227,5,4,2,1,4,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4635,46,7585,57,4,0,173,1712,1599,2623,732,6839,190,PUA,youmi
60380,2864,10948,45748,93012,7872,28020,20465,7554,226,3,6,2,2,13,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,3,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,146011213,102865,2076334,51780,3,1,250,4228,2718,1879,693,9768,191,PUA,utchi
